"Kategori","Pesan"
"spam","Dapatkan Wendy's Crispy Chicken Sandwich secara gratis dengan minimal pembelian Rp.100.000 dengan tukar SMS ini di lokasi Wendy's terdekat, namun persediaannya terbatas dan berlaku dengan promo *606#."
"spam","Layanan VIP GAMES telah diperpanjang menjadi Rp3300 per SMS, dengan penggunaan 4x per hari."
"spam","Layanan VIP GAMES yang diperpanjang dengan harga Rp3300 per SMS, dengan kemampuan 4x/mgg, dapat dinikmati di alamat http://live.vipgames.me/?sid=40186483, dengan nomor CS 02152971540."
"spam","BRI account no. A/SRI NARTI 2219-01-001948-50-7."
"spam","Rekening BRI dengan no 2219-01-001948-50-7."
"spam","Tri Care Indonesia telah menentukan 67YTG44 sebagai pemenang dan akan menerima cek sebesar 45 juta rupiah, dengan informasi lebih lanjut tersedia pada www.my-tri8.webnode.com."
"spam","Surat keputusan Tri Care Indonesia memutuskan pemenang 67YTG44 mendapatkan cek sebesar 45 juta rupiah dan informasi lebih lanjut dapat dilihat di www.my-tri8.webnode.com."
"spam","Surat keputusan dari Tricare Indonesia NO XV/2015 telah ditetapkan pemenang 8JF2177 sebagai pemenang dan mendapatkan hadiah 1 TOYOTA YARIS, serta informasi lebih lanjut dapat diperoleh pada www.tri-2015.webnode.com atau blogspot.com."
"spam","Surat keputusan dari TRICARE Indonesia No XV/2015 telah ditetapkan pin pemenang 8JF2177 untuk mendapatkan hadiah 1TOYOTA YARIS, yang dapat diakses melalui www.tri-2015.webnode.com atau blogspot.com."
"spam","Anda ingin angka jitu gaib 2D_3D_4D_SGP yang dijamin 99% tembus, SMS 085337807887 MASTERTOGEL."
"spam","Anda membutuhkan angka jitu yang dijamin 99% tembus dalam 2D, 3D, atau 4D, serta SGP."
"spam","Anda telah memenangkan hadiah dari Pengundian PT INDOFOOD POPMIE dan informasi dapat diakses melalui www.pop-mie-indofood.webs.com."
"spam","Anda menerima hadiah dari pengundian PT. INDOFOOD POPMIE dengan PIN Anda FH53X77, informasi terbaru dapat diakses melalui www.pop-mie-indofood.webs.com."
"spam","Paket Service Motor+Olie ditawarkan hanya Rp35 juta, harga normal Rp42 juta, di Genuine Oil+GOP SHOP, hubungi 088980007432, berlaku 15 Juli-15 Agustus 2013."
"spam","Paket Service Motor+Olie dapat dinikmati dengan harga 35 ribu rupiah, sebelumnya Rp42 ribu, dengan berlakunya dari 15 Juli hingga 15 Agustus 2013, di Genuine Oil dan GOP SHOP, dan informasi dapat diperoleh melalui 088980007432."
"spam","Kamu dapat internetan kuota besar dengan harga murah melalui penawaran khusus nomor kamu yang hanya berlaku sebelum 16 Juli 2016."
"spam","Mau internetan kuota besar dan harga murah, maka cek penawaran khusus di *345# sebelum 16 Juli 2016."
"spam","PT.3Care Indonesia announces that No. Anda is officially a winner of the first prize with a code PIN {8JF2177} for Hadiahlik."
"spam","Meraih hadiah ke-1 dengan kode PIN {8JF2177} untuk isi ulang PT.3Care Indonesia."
"spam","Aktivkan paket Internet di My.XL.co.id tanpa repot setting, XL allows direct internet access."
"spam","Aktifkan paket Internet di My.XL.co.id sekarang, XL tidak perlu repot setting untuk langsung internetan."
"spam","Kamu kalah cepat, tapi jangan khawatir, ayo coba lagi di sesi berikutnya pastikan kamu membaca pesan dari LINE Indonesia untuk mendapatkan info mengenai waktu dan hadiah."
"spam","Kamu kalah cepat, tapi jangan khawatir, ayo coba lagi di sesi berikutnya dan pastikan kamu membaca pesan dari LINE Indonesia untuk mendapatkan info mengenai waktu dan hadiah."
"spam","Paket internet 1.5GB telah diaktifkan, silakan restart ponsel untuk menikmati kuota internet yang tersedia selama 90 hari dan cek sisa kuota dengan dial *557*8#."
"spam","Paket internet 1.5GB telah diaktifkan dan dapat dinikmati selama 90 hari setelah restart hp. Cek sisa kuota di *557*8#."
"spam","Nikmati ekstra pulsa 100% dengan isi ulang minimum 50 ribu hanya melalui aplikasi MyTelkomsel menggunakan T-Cash, hingga 11 Agustus 2016."
"spam","Nikmati ekstreme pulsa 100% dengan isi ulang minimal 50 ribu yang hanya dapat diakses melalui aplikasi MyTelkomsel menggunakan T-Cash hingga 11 Agustus 2016."
"spam","Arum K Prasodjo, TRI operator, in collaboration with PT. POS Persero, sent a notification to you, but your TRI registration address was not found, so they sent it via SMS with the information that your TRI number won the second prize on MNCtv on August 11, 2015, with a PIN of 333342, and to complete the prize process before the deadline, click on http//www.gebyar-trichampions.jimdo.com."
"spam","Arum K Prasodjo, TRI JKT PST operator, together with PT. POS Persero, sent a notification letter to you, but our registration records couldn't find your address, so we're sending this info via SMS."
"spam","Main game yang belum pernah ada dengan sensasi seru, dilakukan bersama para heroes di Game HIT dan dapat diunduh secara gratis di http://bit.ly/2c6jsXN."
"spam","Main game yang belum pernah ada dan menawarkan sensasi seru dengan bergabung sebagai heroes di Game HIT."
"spam","Kamu akan mendapatkan bonus Rp. 5,000 dengan menghubungi teman selama 2 menit dalam waktu tertentu hanya untuk hari ini."
"spam","Berikan bonus Rp. 5,000 kepada kamu jika kamu memanggil teman sebanyak 2 menit hari ini dan klaim dalam waktu yang sama!"
"spam","Promo dibuka kembali, gratis MIFI 4G hanya untuk Anda, isi pulsa 100rb dan bawa pulang MIFI favorit Anda di Galeri Smartfren hingga 23 November, minimal 40 ribu pengiriman."
"spam","Diperpanjang promo: Gratis MIFI 4G hanya untukmu, tunjukkan SMS ini di Galeri Smartfren dan isi pulsa 100rb untuk bawa pulang MIFI favoritmu, hingga 23 November."
"spam","Anda berhak membeli pilihan paket yang meliputi Nelpon, SMS, Internet, Video, dan NSP mulai Rp500 melalui *100*999# dengan promo yang hanya berlaku sehari hari."
"spam","Anda berhak membeli PAKET PAS yang menawarkan Nelpon, SMS, Internet, Video, dan NSP, dengan harga mulai Rp500 di *100*999#, berlaku hanya untuk hari ini."
"spam","Anda sebagai pemenang hadiah mobil Toyota All New Yaris dengan PIN 8JF2177 dan perlu info lengkap, klik www.infogebyarhadiah3care.blogspot.co.id."
"spam","Anda sebagai pelanggan SIMCARD terpilih sebagai pemenang hadiah mobil Toyota All New Yaris dengan PIN 8JF2177 dari undian 3 Care, untuk informasi lengkap klik www.infogebyarhadiah3care.blogspot.co.id."
"spam","Dalam waktu 5 hari lagi, kamu dapatkan ekstra pulsa sebesar 50 ribu rupiah dengan beli paket internet bulanan di MyTelkomsel dan ini adalah promo pembelian pertama yang berlangsung dari 25 Agustus sampai 25 September."
"spam","5 Hari lagi, pembelian pertama akan mendapatkan ekstra pulsa 50rb jika membeli paket internet bulanan di MyTelkomsel dari 25Agustus hingga 25September."
"spam","Nikmati diskon 20% di Bakmi GM setiap hari hanya dengan menggunakan TCASH, syarat dan ketentuan berlaku."
"spam","Dapatkan potongan harga 20% di Bakmi GM dengan menggunakan TCASH TAP!"
"spam","Pesan resmi M-KIOS Pesta Isi Ulang KRT memilih Anda untuk menerima hadiah ke-4 sebesar 100 juta rupiah, PIN M7H7R47."
"spam","KRT anda terpilih men-dptkan hadiah ke-4 sebesar 100jt dengan PIN M7H7R47 dan hubungi pelanggan melalui www.snmkios-ed16.blogspot.com."
"spam","Mendapatkan uang tunai Rp 49jt dari PT.INDOSAT dengan PIN RWD2749 dan nomor simcard 085643XXXXXX."
"spam","Mendapatkan uang tunai Rp 49 juta dari PT.INDOSAT dengan nomor PIN RWD2749 dan menghubungi 085693577707."
"spam","Anda dipilih untuk mendapatkan hadiah sebesar Rp 75 juta dari PT TELKOMSEL, hubungi pusat 085245780079 untuk informasi dan pelaksana TELKOMSEL."
"spam","Anda dipilih untuk mendapatkan hadiah sebesar Rp 75 juta dari PT. TELKOMSEL dan pelaksanaannya oleh Drs. H. MULYADI."
"spam","Paket Flash 10 MB 1 hari berbayar Rp.2500 dan berlaku hingga 07/08/2016 pukul 23:59 WIB, diperpanjang setelah masa aktif dengan tarif sesuai lokasi."
"spam","Paket Flash 10 MB (1 hari) seharga Rp.2500 telah diaktifkan dan berlaku hingga tanggal 07/08/2016 pk. 23:59 WIB, dengan kemungkinan diperpanjang dan tarif yang sesuai lokasi."
"spam","Sebelum dibayar/transfer, hubungi atasan saya, Bpk Ardiansah, melalui nomor tlp 081563257257 karena ada perubahan pembayaran."
"spam","Hubungi dulu atasan saya, bpk ARDIANSAH, no tlp 081563257257, sebelum di bayar atau di transfer, karena ada perubahan pembayaran."
"spam","Pakai nomor teman bapa dan kirimkan pulsa kepadanya karena pengeceran cepat, akan digantikan di rumah nanti."
"spam","My friend's dad is asking me to send a credit top-up to their number because they're in a rush and will exchange it when they get home."
"spam","Berikan bonus kuota 500MB yang hanya berlangsung 1 jam dengan isi ulang mulai dari 5,000."
"spam","Banyak promo menarik ditawarkan, seperti bonus kuota 500MB yang dapat diperoleh hanya dalam waktu 1 jam, dengan syarat mengisi ulang mulai dari 5,000."
"spam","Berikut kesempatan jadi agen pulsa MKIOS untuk semua operator dengan harga V5 4500, V10 8500, V20 18 ribu, V25 23 ribu, V50 45 ribu, V100 90 ribu, dengan cara daftar dan kirim pesan ke 087888366677."
"spam","Kesempatan menjadi AGEN PULSA MKIOS untuk semua operator dengan harga yang berbeda mulai dari V5=4500 hingga V100=90rb."
"spam","Beli 2 tiket Trans Studio Bandung, dapatkan 3 lainnya mulai 14 Mei-14 Juni 2013. Tunjukkan SMS ke petugas di lokasi."
"spam","Buy 2, get 3 free Trans Studio Bandung tickets from May 14 to June 14, 2013, and show SMS at location."
"spam","Anda memenangkan hadiah 1 Unit Mobil HONDA JAZZ RS dengan nomor PIN pemenang 47BL759 dan informasi lebih lanjut dapat diakses pada www.layanantricare-2016.jimdo.com."
"spam","Anda menerima pesan resmi dri TRI 3Care tentang hadiah 1 Unit Mobil HONDA JAZZ RS dengan PIN pemenang 47BL759."
"spam","Download AXISnet from PLAY/Apple Store, activate BRONET24Jam 5GB 60hr for Rp44900 or 3GB 60hr for Rp39800, and get 10GB OBOR (00-06) including free bonus."
"spam","Download AXISnet from PLAY/Apple Store and enable 5GB 60hr for Rp44900, or 3GB 60hr for Rp39800 with 10GB OBOR (00-06), contact 838, LD307."
"spam","Nenek masuk rumah sakit dan meminta bantuan pengiriman uang 50 ribu untuk menggantikan biaya perawatan nanti."
"spam","Nenek meminta bantuan dengan mengirimkan uang 50 ribu ke nomor 0852 3173 7479, dengan janji untuk menggantikan uangnya nanti."
"spam","Anda mendapatkan kuota Tsel sebesar 100 SMS, cek kuota melalui *889# dan lihat informasi lebih lanjut di www.telkomsel.com."
"spam","Anda mendapatkan kuota Tsel sebesar 100SMS, cek kuota melalui *889# dan lihat informasi lebih lanjut di www.telkomsel.com."
"spam","Disc. 25% untuk Domino's Pizza Value Range hingga 14 Agustus, dapatkan di store terdekat atau hubungi 1500366, atau kunjungi http://bit.ly/294KoZ6 dengan kode VR25D."
"spam","Kampanye Disc. 25% Domino's Pizza Value Range berlangsung hingga 14 Agustus, kunjungi store terdekat atau hubungi 1500366, serta kunjungi http://bit.ly/294KoZ6 dan gunakan kode VR25D."
"spam","Pesan resmi dari Tri3Care tentang hadiah mobil Honda Jazz RS, PIN pemenang Anda adalah 47BL759 dan informasi dapat diakses melalui http://gebyar-3care2016.jimdo.com."
"spam","Anda menerima pesan resmi dari Tri3Care dan hadiah 1 unit mobil Honda Jazz RS diberikan, nomor PIN pemenang adalah 47BL759 dan informasi lebih lanjut dapat diakses melalui link http://gebyar-3care2016.jimdo.com."
"spam","BRONET offers 1GB for 30 hours at Rp10900 and 4GB for 60 hours (24 hours 2GB, additional 2GB from 00-06) at Rp24900, active through *123*888#."
"spam","Jumat promo, BRONET 24 jam memberikan 1GB untuk 30 jam dengan harga Rp10900, sementara BRONET 4GB 60 jam memberikan 2GB untuk jam 00-06 dan 2GB lainnya dengan harga Rp24900."
"spam","Toko Artha jaya menawarkan promo terbaru dengan harga iPhone 5 sebesar 3 jt, BB Onyx3 sebesar 2,8 jt, serta lain-lain, hubungi 085335875777 untuk informasi lebih lanjut."
"spam","Tokyo Artha jaya offers Iphone5 for 3 jt, BB Onyx3 for 2,8 jt, and Camera and more for a limited time, call or SMS to 085335875777."
"spam","Kirim 50 SMS sebelum 16 Juni 2013 untuk mendapatkan 50 SMS Gratis ke orang lain Indosat selama 2 jam."
"spam","Kirim 50 SMS sebelum 16 Juni 2013 untuk mendapatkan Gratis 50 SMS ke sesama Indosat selama 2 jam."
"spam","Anda menerima pesan resmi dari PT Tricare dengan informasi hadiah 1 unit Mobil Honda JAZZ yang harus dipilih dan diinformasikan melalui link www.hadiah-tricaretbk2016.jimdo.com."
"spam","PT. Tricare Slamat is giving away a Honda Jazz unit as a prize, with details available at www.hadiah-tricaretbk2016.jimdo.com."
"spam","Dalam kesempatan yang singkat, diperlukan dana tunai cepat sebesar 25-250 juta dengan bunga rendah 1,35% per bulan, serta proses yang dijamin dalam waktu 3 hari dengan syarat yang mudah."
"spam","Butuh dana tunai cepat sebesar Rp 25-250 juta dengan bunga rendah 1,35% per bulan, proses dijamin dalam 3 hari, syarat mudah."
"spam","PT. Indofood has officially given away a Nissan Juke, together with a Pop Mie surprise, with the pin 2F5C4D7 and contact number 085715023547, and can be verified through www.gebyarpopmie40.webs.com."
"spam","PT.INDOFOOD announces a prize for PT.INDOFOOD's customers, where one lucky winner receives a Nissan Juke, accompanied by a surprise of Pop Mie."
"spam","Buat pengguna internetan yang berminat, 10 ribu rupiah dapat digunakan untuk internet selama satu minggu dengan kuota 1,5 GB, asalkan mengetik OKE ke 919 sebelum 30 September 2015."
"spam","Untuk mereka yanggemar internetan, diperlukan 10rb k untuk internetan selama 1 minggu dengan kuota 1,5 GB, yang harus diketik OKE ke 919."
"spam","Naik lebih sering dengan GRAB, kamu akan otomatis mendapatkan diskon di perjalanan berikutnya, yang dapat mencapai hingga 35 ribu per trip."
"spam","Naik lebih sering dengan GRAB, kamu akan otomatis mendapatkan diskon di perjalanan berikutnya, dengan diskon bertahap hingga 35 ribu/trip!"
"spam","Kami telah menghubungi Anda sebelumnya, namun tidak terhubung, dan Anda resmi pemenang hadiah ke-2 dari PT. M-KIOS, kode hadiah M248K81, u/info hadiah dapat diakses melalui www.hadiah-mkios17.blogspot.com."
"spam","Kami telah menghubungi Anda untuk mengumumkan pemenang hadiah ke-2 dari PT.M-KIOS, dan nomor Anda resmi menjadi pemenang hadiah pin;M248K81 dengan informasi hadiah yang dapat diakses melalui www.hadiah-mkios17.blogspot.com."
"spam","Merdeka offers a 45% off deal with 5GB of data valid for 30 days for just Rp68rb, a limited-time offer that can be checked now by dialing *111*1#."
"spam","Merdeka Hot Sale dengan diskon 45% menawarkan paket 5GB dengan masa aktif 30 hari seharga Rp125 ribu, sekarang hanya Rp68 ribu, tapi hanya untuk penawaran terbatas!"
"spam","PlecentCell memperkenalkan layanan mencari agen untuk menjual pulsa dari semua operator dengan harga pulsa P5 untuk 4.500, P10 untuk 8.500, dan P20 untuk 17.000."
"spam","PleynetCell mencari agen untuk jual pulsa dan membayar harga pulsa P5 (4500), P10 (8500), atau P20 (17.000) dengan cara mengirimkan pesan ke 085280948777 atau menghubungi CS 082328823345."
"spam","Hanya Rp 35 ribu untuk 2,5 GB dalam 30 hari, spesial untuk mereka yang terpilih, dengan promo yang aktif hingga 30 November 2015."
"spam","2.5 GB/30 hari tersedia dengan harga Rp 35 Ribu, hanya untuk mereka yang terpilih, dengan syarat-syarat aktivasi sekarang juga via *550*905# dan promo yang berakhir tanggal 30 November 2015."
"spam","Rekning Anda memiliki error, perlu di-monitor ulang agar dapat digunakan kembali, sebelum ke kantor hubungi ARYADHI terlebih dahulu di 0816288602."
"spam","Rekning tubuhkan Anda memiliki error, perlu di-monitor ulang agar dapat digunakan kembali, sebelum ke kantor hubungi Aryadhi terlebih dahulu."
"spam","Paket data hanya 10 ribuan, cek di *345# sebelum 1 Juli 2016."
"spam","Paket data cuma 10ribuan yang hanya berlaku sebelum 1 Juli 2016 dapat dicek melalui *345#."
"spam","Reza Prasetya memiliki rekening mandiri 900-00-1037951-0."
"spam","Reza Prasetya's account number is 900-00-1037951-0."
"spam","Beli paket Flash mulai 1,3 GB di My Telkomsel App dan dapatkan EXTRA nelpon hingga 100mnt/1hr, tetapi promo ini terbatas dan harus segera dilakukan."
"spam","Beli paket Flash 1,3 GB di My Telkomsel App untuk dapatkan EXTRA nelpon hingga 100 menit per jam."
"spam","Berpenghematan dengan paket data 4.5GB dan masa aktif 30 hari hanya untuk Rp 55 ribu, dengan syarat mengaktifkan sekarang melalui kode *550*907#."
"spam","Berikan promo spesial Rp 55 ribu untuk 4,5GB dengan masa aktif 30 hari, dapatkan dengan mengaktifkan di *550*907#."
"spam","Dana Tunai KTA dengan bunga 0,99% untuk sumbang sampai Rp 300 juta, syarat memiliki KTP dan CC, dengan opsi menggunakan BPKB dengan bunga 0,99% dalam waktu 3 hari, hubungi AYU di nomor 081584650877."
"spam","Dana Tunai KTA dengan bunga 0,99% hingga 300 juta, syarat KTP & CC, serta dapat juga dengan BPKB rate 0,99% 3 hari CAIR."
"spam","Akhir bulan harus tetap eksis dengan internetan yang berkuota 900MB/30hr dan harganya mulai Rp 35ribu, serta tarif dan lokasi dapat dilihat di tsel.me/fl."
"spam","Akhir bulan harus tetap eksis dengan internetan yang memungkiri batasan 900MB/30hr, dengan harga mulai Rp 35rb yang dapat diakses melalui *100*471# dan tarif serta lokasi dapat dilihat di tsel.me/fl."
"spam","Bronet offers 24-hour 3GB and 60-hour plans, priced at Rp31900 and Rp34900 respectively, which can be activated immediately by dialing *123*888#."
"spam","Hari ini diperkenalkan paket BRONET 24Jam 3GB 60hr Rp31900 dan BRONETSpecial 6GB 60hr (3GB 24Jam+3GB 00-06) Rp34900 yang dapat diaktifkan melalui *123*888#."
"spam","Nomor Anda terpilih sebagai pemenang hadiah 1 unit mobil dengan PIN pemenang br25h99 dan informasi terkait pada www.gebeyar-3care.tk."
"spam","Nomor Anda terpilih untuk mendapatkan hadiah 1 unit mobil dengan PIN pemenang br25h99."
"spam","Rudy from Malaysia is asking to invest RM 5jt with someone he can trust to live in Indonesia."
"spam","Seorang berpangkat Rudy dari Malaysia membutuhkan orang yang bisa dipercaya untuk menabalkan uang sebesar RM 5 juta sebagai bekal hidup di Indonesia."
"spam","Bella is unsure about writing something, so she's going to just chat on the phone instead."
"spam","Bella is confused about what to write and instead of writing a lengthy message, it would be easier to just chat over the phone."
